uf_sigla;municipio_nome;setor_nome;ano;num_pessoas_empregadas
MA;ITINGA DO MARANHAO;Agropecuária;2020;767
MA;JATOBA;Agropecuária;2020;1
MA;JENIPAPO DOS VIEIRAS;Agropecuária;2020;0
MA;JOAO LISBOA;Agropecuária;2020;102
MA;JOSELANDIA;Agropecuária;2020;0
MA;JUNCO DO MARANHAO;Agropecuária;2020;0
MA;LAGO DA PEDRA;Agropecuária;2020;57
MA;LAGO DO JUNCO;Agropecuária;2020;9
MA;LAGO VERDE;Agropecuária;2020;34
MA;LAGOA DO MATO;Agropecuária;2020;17
MA;LAGO DOS RODRIGUES;Agropecuária;2020;8
MA;LAGOA GRANDE DO MARANHAO;Agropecuária;2020;3
MA;LAJEADO NOVO;Agropecuária;2020;55
MA;LIMA CAMPOS;Agropecuária;2020;4
MA;LORETO;Agropecuária;2020;557
MA;LUIS DOMINGUES;Agropecuária;2020;0
MA;MAGALHAES DE ALMEIDA;Agropecuária;2020;59
MA;MARACACUME;Agropecuária;2020;55
MA;MARAJA DO SENA;Agropecuária;2020;3
MA;MARANHAOZINHO;Agropecuária;2020;10
MA;MATA ROMA;Agropecuária;2020;62
MA;MATINHA;Agropecuária;2020;36
MA;MATOES;Agropecuária;2020;24
MA;MATOES DO NORTE;Agropecuária;2020;17
MA;MILAGRES DO MARANHAO;Agropecuária;2020;5
MA;MIRADOR;Agropecuária;2020;70
MA;MIRANDA DO NORTE;Agropecuária;2020;102
MA;MIRINZAL;Agropecuária;2020;0
MA;MONCAO;Agropecuária;2020;33
MA;MONTES ALTOS;Agropecuária;2020;30
MA;MORROS;Agropecuária;2020;0
MA;NINA RODRIGUES;Agropecuária;2020;0
MA;NOVA COLINAS;Agropecuária;2020;37
MA;NOVA IORQUE;Agropecuária;2020;55
MA;NOVA OLINDA DO MARANHAO;Agropecuária;2020;27
MA;OLHO D AGUA DAS CUNHAS;Agropecuária;2020;101
MA;OLINDA NOVA DO MARANHAO;Agropecuária;2020;0
MA;PACO DO LUMIAR;Agropecuária;2020;340
MA;PALMEIRANDIA;Agropecuária;2020;1
MA;PARAIBANO;Agropecuária;2020;6
MA;PARNARAMA;Agropecuária;2020;249
MA;PASSAGEM FRANCA;Agropecuária;2020;80
MA;PASTOS BONS;Agropecuária;2020;4
MA;PAULINO NEVES;Agropecuária;2020;0
MA;PAULO RAMOS;Agropecuária;2020;25
MA;PEDREIRAS;Agropecuária;2020;31
MA;PEDRO DO ROSARIO;Agropecuária;2020;4
MA;PENALVA;Agropecuária;2020;2
MA;PERI MIRIM;Agropecuária;2020;7
MA;PERITORO;Agropecuária;2020;33
MA;PINDARE-MIRIM;Agropecuária;2020;275
MA;PINHEIRO;Agropecuária;2020;11
MA;PIO XII;Agropecuária;2020;2
MA;PIRAPEMAS;Agropecuária;2020;0
MA;POCAO DE PEDRAS;Agropecuária;2020;15
MA;PORTO FRANCO;Agropecuária;2020;141
MA;PORTO RICO DO MARANHAO;Agropecuária;2020;0
MA;PRESIDENTE DUTRA;Agropecuária;2020;40
MA;PRESIDENTE JUSCELINO;Agropecuária;2020;0
MA;PRESIDENTE MEDICI;Agropecuária;2020;2
MA;PRESIDENTE SARNEY;Agropecuária;2020;0
MA;PRESIDENTE VARGAS;Agropecuária;2020;1
MA;PRIMEIRA CRUZ;Agropecuária;2020;12
MA;RAPOSA;Agropecuária;2020;15
MA;RIACHAO;Agropecuária;2020;390
MA;RIBAMAR FIQUENE;Agropecuária;2020;106
MA;ROSARIO;Agropecuária;2020;4
MA;SAMBAIBA;Agropecuária;2020;314
MA;SANTA FILOMENA DO MARANHAO;Agropecuária;2020;3
MA;SANTA HELENA;Agropecuária;2020;0
MA;SANTA INES;Agropecuária;2020;187
MA;SANTA LUZIA;Agropecuária;2020;382
MA;SANTA LUZIA DO PARUA;Agropecuária;2020;7
MA;SANTA QUITERIA DO MARANHAO;Agropecuária;2020;16
MA;SANTA RITA;Agropecuária;2020;27
MA;SANTANA DO MARANHAO;Agropecuária;2020;0
MA;SANTO AMARO DO MARANHAO;Agropecuária;2020;0
MA;SANTO ANTONIO DOS LOPES;Agropecuária;2020;8
MA;SAO BENEDITO DO RIO PRETO;Agropecuária;2020;6
MA;SAO BENTO;Agropecuária;2020;0
MA;SAO BERNARDO;Agropecuária;2020;0
MA;SAO DOMINGOS DO AZEITAO;Agropecuária;2020;105
MA;SAO DOMINGOS DO MARANHAO;Agropecuária;2020;8
MA;SAO FELIX DE BALSAS;Agropecuária;2020;8
MA;SAO FRANCISCO DO BREJAO;Agropecuária;2020;115
MA;SAO FRANCISCO DO MARANHAO;Agropecuária;2020;0
MA;SAO JOAO BATISTA;Agropecuária;2020;0
MA;SAO JOAO DO CARU;Agropecuária;2020;0
MA;SAO JOAO DO PARAISO;Agropecuária;2020;40
MA;SAO JOAO DO SOTER;Agropecuária;2020;22
MA;SAO JOAO DOS PATOS;Agropecuária;2020;40
MA;SAO JOSE DE RIBAMAR;Agropecuária;2020;146
MA;SAO JOSE DOS BASILIOS;Agropecuária;2020;7
MA;SAO LUIS;Agropecuária;2020;161
MA;SAO LUIS GONZAGA DO MARANHAO;Agropecuária;2020;65
MA;SAO MATEUS DO MARANHAO;Agropecuária;2020;34
MA;SAO PEDRO DA AGUA BRANCA;Agropecuária;2020;18
MA;SAO PEDRO DOS CRENTES;Agropecuária;2020;5
MA;SAO RAIMUNDO DAS MANGABEIRAS;Agropecuária;2020;480
MA;SAO RAIMUNDO DO DOCA BEZERRA;Agropecuária;2020;0
MA;SAO ROBERTO;Agropecuária;2020;0
MA;SAO VICENTE FERRER;Agropecuária;2020;0
MA;SATUBINHA;Agropecuária;2020;3
MA;SENADOR ALEXANDRE COSTA;Agropecuária;2020;28
MA;SENADOR LA ROCQUE;Agropecuária;2020;100
MA;SERRANO DO MARANHAO;Agropecuária;2020;0
MA;SITIO NOVO;Agropecuária;2020;22
MA;SUCUPIRA DO NORTE;Agropecuária;2020;56
MA;SUCUPIRA DO RIACHAO;Agropecuária;2020;0
MA;TASSO FRAGOSO;Agropecuária;2020;1087
MA;TIMBIRAS;Agropecuária;2020;6
MA;TIMON;Agropecuária;2020;59
MA;TRIZIDELA DO VALE;Agropecuária;2020;10
MA;TUFILANDIA;Agropecuária;2020;9
MA;TUNTUM;Agropecuária;2020;83
MA;TURIACU;Agropecuária;2020;7
MA;TURILANDIA;Agropecuária;2020;24
MA;TUTOIA;Agropecuária;2020;0
MA;URBANO SANTOS;Agropecuária;2020;185
MA;VARGEM GRANDE;Agropecuária;2020;104
MA;VIANA;Agropecuária;2020;23
MA;VILA NOVA DOS MARTIRIOS;Agropecuária;2020;661
MA;VITORIA DO MEARIM;Agropecuária;2020;8
MA;VITORINO FREIRE;Agropecuária;2020;167
MA;ZE DOCA;Agropecuária;2020;25
PI;ACAUA;Agropecuária;2020;1
PI;AGRICOLANDIA;Agropecuária;2020;2
PI;AGUA BRANCA;Agropecuária;2020;5
PI;ALAGOINHA DO PIAUI;Agropecuária;2020;0
PI;ALEGRETE DO PIAUI;Agropecuária;2020;0
PI;ALTO LONGA;Agropecuária;2020;2
PI;ALTOS;Agropecuária;2020;36
PI;ALVORADA DO GURGUEIA;Agropecuária;2020;19
PI;AMARANTE;Agropecuária;2020;5
PI;ANGICAL DO PIAUI;Agropecuária;2020;6
PI;ANISIO DE ABREU;Agropecuária;2020;0
PI;ANTONIO ALMEIDA;Agropecuária;2020;101
PI;AROAZES;Agropecuária;2020;36
PI;AROEIRAS DO ITAIM;Agropecuária;2020;0
PI;ARRAIAL;Agropecuária;2020;0
PI;ASSUNCAO DO PIAUI;Agropecuária;2020;0
PI;AVELINO LOPES;Agropecuária;2020;2
PI;BAIXA GRANDE DO RIBEIRO;Agropecuária;2020;1676
PI;BARRA D ALCANTARA;Agropecuária;2020;0
PI;BARRAS;Agropecuária;2020;16
PI;BARREIRAS DO PIAUI;Agropecuária;2020;113
PI;BARRO DURO;Agropecuária;2020;0
PI;BATALHA;Agropecuária;2020;11
PI;BELA VISTA DO PIAUI;Agropecuária;2020;0
PI;BELEM DO PIAUI;Agropecuária;2020;0
PI;BENEDITINOS;Agropecuária;2020;3
PI;BERTOLINIA;Agropecuária;2020;1
PI;BETANIA DO PIAUI;Agropecuária;2020;0
PI;BOA HORA;Agropecuária;2020;8
PI;BOCAINA;Agropecuária;2020;0
PI;BOM JESUS;Agropecuária;2020;424
PI;BOM PRINCIPIO DO PIAUI;Agropecuária;2020;0
PI;BONFIM DO PIAUI;Agropecuária;2020;0
PI;BOQUEIRAO DO PIAUI;Agropecuária;2020;0
PI;BRASILEIRA;Agropecuária;2020;9
PI;BREJO DO PIAUI;Agropecuária;2020;0
PI;BURITI DOS LOPES;Agropecuária;2020;84
PI;BURITI DOS MONTES;Agropecuária;2020;0
PI;CABECEIRAS DO PIAUI;Agropecuária;2020;1
PI;CAJAZEIRAS DO PIAUI;Agropecuária;2020;2
PI;CAJUEIRO DA PRAIA;Agropecuária;2020;173
PI;CALDEIRAO GRANDE DO PIAUI;Agropecuária;2020;0
PI;CAMPINAS DO PIAUI;Agropecuária;2020;0
PI;CAMPO ALEGRE DO FIDALGO;Agropecuária;2020;0
PI;CAMPO GRANDE DO PIAUI;Agropecuária;2020;0
PI;CAMPO LARGO DO PIAUI;Agropecuária;2020;1
PI;CAMPO MAIOR;Agropecuária;2020;37
PI;CANAVIEIRA;Agropecuária;2020;14
PI;CANTO DO BURITI;Agropecuária;2020;238
PI;CAPITAO DE CAMPOS;Agropecuária;2020;0
PI;CAPITAO GERVASIO OLIVEIRA;Agropecuária;2020;0
PI;CARACOL;Agropecuária;2020;0
PI;CARAUBAS DO PIAUI;Agropecuária;2020;1
PI;CARIDADE DO PIAUI;Agropecuária;2020;0
PI;CASTELO DO PIAUI;Agropecuária;2020;11
PI;CAXINGO;Agropecuária;2020;0
PI;COCAL;Agropecuária;2020;0
PI;COCAL DE TELHA;Agropecuária;2020;19
PI;COCAL DOS ALVES;Agropecuária;2020;0
PI;COIVARAS;Agropecuária;2020;0
PI;COLONIA DO GURGUEIA;Agropecuária;2020;2
PI;COLONIA DO PIAUI;Agropecuária;2020;0
PI;CONCEICAO DO CANINDE;Agropecuária;2020;1
PI;CORONEL JOSE DIAS;Agropecuária;2020;0
PI;CORRENTE;Agropecuária;2020;79
PI;CRISTALANDIA DO PIAUI;Agropecuária;2020;6
PI;CRISTINO CASTRO;Agropecuária;2020;4
PI;CURIMATA;Agropecuária;2020;12
PI;CURRAIS;Agropecuária;2020;250
PI;CURRALINHOS;Agropecuária;2020;1
PI;CURRAL NOVO DO PIAUI;Agropecuária;2020;0
PI;DEMERVAL LOBAO;Agropecuária;2020;18
PI;DIRCEU ARCOVERDE;Agropecuária;2020;1
PI;DOM EXPEDITO LOPES;Agropecuária;2020;0
PI;DOMINGOS MOURAO;Agropecuária;2020;0
PI;DOM INOCENCIO;Agropecuária;2020;0
PI;ELESBAO VELOSO;Agropecuária;2020;149
PI;ELISEU MARTINS;Agropecuária;2020;6
PI;ESPERANTINA;Agropecuária;2020;23
PI;FARTURA DO PIAUI;Agropecuária;2020;0
PI;FLORES DO PIAUI;Agropecuária;2020;0
PI;FLORESTA DO PIAUI;Agropecuária;2020;0
PI;FLORIANO;Agropecuária;2020;94
PI;FRANCINOPOLIS;Agropecuária;2020;3
PI;FRANCISCO AYRES;Agropecuária;2020;1
PI;FRANCISCO MACEDO;Agropecuária;2020;0
PI;FRANCISCO SANTOS;Agropecuária;2020;0
PI;FRONTEIRAS;Agropecuária;2020;1
PI;GEMINIANO;Agropecuária;2020;0
PI;GILBUES;Agropecuária;2020;110
PI;GUADALUPE;Agropecuária;2020;169
PI;GUARIBAS;Agropecuária;2020;0
PI;HUGO NAPOLEAO;Agropecuária;2020;2
PI;ILHA GRANDE;Agropecuária;2020;8
PI;INHUMA;Agropecuária;2020;3
PI;IPIRANGA DO PIAUI;Agropecuária;2020;0
PI;ISAIAS COELHO;Agropecuária;2020;1
PI;ITAINOPOLIS;Agropecuária;2020;1
PI;ITAUEIRA;Agropecuária;2020;21
PI;JACOBINA DO PIAUI;Agropecuária;2020;0
PI;JAICOS;Agropecuária;2020;0
PI;JARDIM DO MULATO;Agropecuária;2020;0
PI;JATOBA DO PIAUI;Agropecuária;2020;0
PI;JERUMENHA;Agropecuária;2020;51
PI;JOAO COSTA;Agropecuária;2020;0
PI;JOAQUIM PIRES;Agropecuária;2020;0
PI;JOCA MARQUES;Agropecuária;2020;0
PI;JOSE DE FREITAS;Agropecuária;2020;23
PI;JUAZEIRO DO PIAUI;Agropecuária;2020;1
PI;JULIO BORGES;Agropecuária;2020;0
PI;JUREMA;Agropecuária;2020;0
PI;LAGOINHA DO PIAUI;Agropecuária;2020;0
PI;LAGOA ALEGRE;Agropecuária;2020;7
PI;LAGOA DO BARRO DO PIAUI;Agropecuária;2020;0
PI;LAGOA DE SAO FRANCISCO;Agropecuária;2020;0
PI;LAGOA DO PIAUI;Agropecuária;2020;36
PI;LAGOA DO SITIO;Agropecuária;2020;0
PI;LANDRI SALES;Agropecuária;2020;45
PI;LUIS CORREIA;Agropecuária;2020;89
PI;LUZILANDIA;Agropecuária;2020;0
PI;MADEIRO;Agropecuária;2020;0
PI;MANOEL EMIDIO;Agropecuária;2020;17
PI;MARCOLANDIA;Agropecuária;2020;0
PI;MARCOS PARENTE;Agropecuária;2020;23
PI;MASSAPE DO PIAUI;Agropecuária;2020;7
PI;MATIAS OLIMPIO;Agropecuária;2020;0
PI;MIGUEL ALVES;Agropecuária;2020;37
PI;MIGUEL LEAO;Agropecuária;2020;14
PI;MILTON BRANDAO;Agropecuária;2020;0
PI;MONSENHOR GIL;Agropecuária;2020;91
PI;MONSENHOR HIPOLITO;Agropecuária;2020;0
PI;MONTE ALEGRE DO PIAUI;Agropecuária;2020;322
PI;MORRO CABECA NO TEMPO;Agropecuária;2020;0
PI;MORRO DO CHAPEU DO PIAUI;Agropecuária;2020;0
PI;MURICI DOS PORTELAS;Agropecuária;2020;3
PI;NAZARE DO PIAUI;Agropecuária;2020;0
PI;NAZARIA;Agropecuária;2020;24
PI;NOSSA SENHORA DE NAZARE;Agropecuária;2020;0
PI;NOSSA SENHORA DOS REMEDIOS;Agropecuária;2020;0
PI;NOVO ORIENTE DO PIAUI;Agropecuária;2020;1
PI;NOVO SANTO ANTONIO;Agropecuária;2020;0
PI;OEIRAS;Agropecuária;2020;14
PI;OLHO D AGUA DO PIAUI;Agropecuária;2020;0
PI;PADRE MARCOS;Agropecuária;2020;0
PI;PAES LANDIM;Agropecuária;2020;0
PI;PAJEU DO PIAUI;Agropecuária;2020;0
PI;PALMEIRA DO PIAUI;Agropecuária;2020;71
PI;PALMEIRAIS;Agropecuária;2020;17
PI;PAQUETA;Agropecuária;2020;1
PI;PARNAGUA;Agropecuária;2020;107
PI;PARNAIBA;Agropecuária;2020;431
PI;PASSAGEM FRANCA DO PIAUI;Agropecuária;2020;0
PI;PATOS DO PIAUI;Agropecuária;2020;0
PI;PAU D ARCO DO PIAUI;Agropecuária;2020;0
PI;PAULISTANA;Agropecuária;2020;1
PI;PAVUSSU;Agropecuária;2020;13
PI;PEDRO II;Agropecuária;2020;6
PI;PEDRO LAURENTINO;Agropecuária;2020;0
PI;NOVA SANTA RITA;Agropecuária;2020;0
PI;PICOS;Agropecuária;2020;49
PI;PIMENTEIRAS;Agropecuária;2020;1
PI;PIO IX;Agropecuária;2020;15
PI;PIRACURUCA;Agropecuária;2020;65
PI;PIRIPIRI;Agropecuária;2020;13
PI;PORTO;Agropecuária;2020;0
PI;PORTO ALEGRE DO PIAUI;Agropecuária;2020;0
PI;PRATA DO PIAUI;Agropecuária;2020;1
PI;QUEIMADA NOVA;Agropecuária;2020;0
PI;REDENCAO DO GURGUEIA;Agropecuária;2020;11
PI;REGENERACAO;Agropecuária;2020;175
PI;RIACHO FRIO;Agropecuária;2020;28
PI;RIBEIRA DO PIAUI;Agropecuária;2020;0
PI;RIBEIRO GONCALVES;Agropecuária;2020;284
PI;RIO GRANDE DO PIAUI;Agropecuária;2020;0
PI;SANTA CRUZ DO PIAUI;Agropecuária;2020;0
PI;SANTA CRUZ DOS MILAGRES;Agropecuária;2020;2
PI;SANTA FILOMENA;Agropecuária;2020;355
PI;SANTA LUZ;Agropecuária;2020;21
PI;SANTANA DO PIAUI;Agropecuária;2020;0
PI;SANTA ROSA DO PIAUI;Agropecuária;2020;1
PI;SANTO ANTONIO DE LISBOA;Agropecuária;2020;0
PI;SANTO ANTONIO DOS MILAGRES;Agropecuária;2020;0
PI;SANTO INACIO DO PIAUI;Agropecuária;2020;4
PI;SAO BRAZ DO PIAUI;Agropecuária;2020;0
PI;SAO FELIX DO PIAUI;Agropecuária;2020;0
PI;SAO FRANCISCO DE ASSIS DO PIAUI;Agropecuária;2020;0
PI;SAO FRANCISCO DO PIAUI;Agropecuária;2020;0
PI;SAO GONCALO DO GURGUEIA;Agropecuária;2020;19
PI;SAO GONCALO DO PIAUI;Agropecuária;2020;32
PI;SAO JOAO DA CANABRAVA;Agropecuária;2020;0
PI;SAO JOAO DA FRONTEIRA;Agropecuária;2020;0
PI;SAO JOAO DA SERRA;Agropecuária;2020;4
PI;SAO JOAO DA VARJOTA;Agropecuária;2020;1
PI;SAO JOAO DO ARRAIAL;Agropecuária;2020;0
PI;SAO JOAO DO PIAUI;Agropecuária;2020;5
PI;SAO JOSE DO DIVINO;Agropecuária;2020;0
PI;SAO JOSE DO PEIXE;Agropecuária;2020;0
PI;SAO JOSE DO PIAUI;Agropecuária;2020;0
PI;SAO JULIAO;Agropecuária;2020;0
PI;SAO LOURENCO DO PIAUI;Agropecuária;2020;0
PI;SAO LUIS DO PIAUI;Agropecuária;2020;0
PI;SAO MIGUEL DA BAIXA GRANDE;Agropecuária;2020;4
PI;SAO MIGUEL DO FIDALGO;Agropecuária;2020;0
PI;SAO MIGUEL DO TAPUIO;Agropecuária;2020;10
PI;SAO PEDRO DO PIAUI;Agropecuária;2020;3
PI;SAO RAIMUNDO NONATO;Agropecuária;2020;1
PI;SEBASTIAO BARROS;Agropecuária;2020;2
PI;SEBASTIAO LEAL;Agropecuária;2020;433
PI;SIGEFREDO PACHECO;Agropecuária;2020;0
PI;SIMOES;Agropecuária;2020;0
PI;SIMPLICIO MENDES;Agropecuária;2020;2
PI;SOCORRO DO PIAUI;Agropecuária;2020;0
PI;SUSSUAPARA;Agropecuária;2020;8
PI;TAMBORIL DO PIAUI;Agropecuária;2020;0
PI;TANQUE DO PIAUI;Agropecuária;2020;3
PI;TERESINA;Agropecuária;2020;720
PI;UNIAO;Agropecuária;2020;97
PI;URUCUI;Agropecuária;2020;1225
PI;VALENCA DO PIAUI;Agropecuária;2020;197
PI;VARZEA BRANCA;Agropecuária;2020;0
PI;VARZEA GRANDE;Agropecuária;2020;0
PI;VERA MENDES;Agropecuária;2020;0
PI;VILA NOVA DO PIAUI;Agropecuária;2020;0
PI;WALL FERRAZ;Agropecuária;2020;1
CE;ABAIARA;Agropecuária;2020;0
CE;ACARAPE;Agropecuária;2020;12
CE;ACARAU;Agropecuária;2020;230
CE;ACOPIARA;Agropecuária;2020;89
CE;AIUABA;Agropecuária;2020;0
CE;ALCANTARAS;Agropecuária;2020;0
CE;ALTANEIRA;Agropecuária;2020;0
CE;ALTO SANTO;Agropecuária;2020;1
CE;AMONTADA;Agropecuária;2020;89
CE;ANTONINA DO NORTE;Agropecuária;2020;0
CE;APUIARES;Agropecuária;2020;0
CE;AQUIRAZ;Agropecuária;2020;1055
CE;ARACATI;Agropecuária;2020;1367
CE;ARACOIABA;Agropecuária;2020;27
CE;ARARENDA;Agropecuária;2020;0
CE;ARARIPE;Agropecuária;2020;0
CE;ARATUBA;Agropecuária;2020;0
CE;ARNEIROZ;Agropecuária;2020;0
CE;ASSARE;Agropecuária;2020;0
CE;AURORA;Agropecuária;2020;1
CE;BAIXIO;Agropecuária;2020;1
CE;BANABUIU;Agropecuária;2020;0
CE;BARBALHA;Agropecuária;2020;233
CE;BARREIRA;Agropecuária;2020;23
CE;BARRO;Agropecuária;2020;0
CE;BARROQUINHA;Agropecuária;2020;55
CE;BATURITE;Agropecuária;2020;12
CE;BEBERIBE;Agropecuária;2020;1453
CE;BELA CRUZ;Agropecuária;2020;12
CE;BOA VIAGEM;Agropecuária;2020;0
CE;BREJO SANTO;Agropecuária;2020;44
CE;CAMOCIM;Agropecuária;2020;328
CE;CAMPOS SALES;Agropecuária;2020;0
CE;CANINDE;Agropecuária;2020;3
CE;CAPISTRANO;Agropecuária;2020;0
CE;CARIDADE;Agropecuária;2020;73
CE;CARIRE;Agropecuária;2020;7
CE;CARIRIACU;Agropecuária;2020;0
CE;CARIUS;Agropecuária;2020;36
CE;CARNAUBAL;Agropecuária;2020;25
CE;CASCAVEL;Agropecuária;2020;721
CE;CATARINA;Agropecuária;2020;0
CE;CATUNDA;Agropecuária;2020;0
CE;CAUCAIA;Agropecuária;2020;206
CE;CEDRO;Agropecuária;2020;8
CE;CHAVAL;Agropecuária;2020;25
CE;CHORO;Agropecuária;2020;1
CE;CHOROZINHO;Agropecuária;2020;17
CE;COREAU;Agropecuária;2020;0
CE;CRATEUS;Agropecuária;2020;1
CE;CRATO;Agropecuária;2020;46
CE;CROATA;Agropecuária;2020;0
CE;CRUZ;Agropecuária;2020;9
CE;DEPUTADO IRAPUAN PINHEIRO;Agropecuária;2020;0
CE;ERERE;Agropecuária;2020;0
CE;EUSEBIO;Agropecuária;2020;87
CE;FARIAS BRITO;Agropecuária;2020;0
CE;FORQUILHA;Agropecuária;2020;1
CE;FORTALEZA;Agropecuária;2020;1276
CE;FORTIM;Agropecuária;2020;35
CE;FRECHEIRINHA;Agropecuária;2020;0
CE;GENERAL SAMPAIO;Agropecuária;2020;0
CE;GRACA;Agropecuária;2020;2
CE;GRANJA;Agropecuária;2020;64
CE;GRANJEIRO;Agropecuária;2020;0
CE;GROAIRAS;Agropecuária;2020;1
CE;GUAIUBA;Agropecuária;2020;362
CE;GUARACIABA DO NORTE;Agropecuária;2020;46
CE;GUARAMIRANGA;Agropecuária;2020;17
CE;HIDROLANDIA;Agropecuária;2020;1
CE;HORIZONTE;Agropecuária;2020;704
CE;IBARETAMA;Agropecuária;2020;49
CE;IBIAPINA;Agropecuária;2020;49
CE;IBICUITINGA;Agropecuária;2020;0
CE;ICAPUI;Agropecuária;2020;1720
CE;ICO;Agropecuária;2020;11
CE;IGUATU;Agropecuária;2020;256
CE;INDEPENDENCIA;Agropecuária;2020;0
CE;IPAPORANGA;Agropecuária;2020;0
CE;IPAUMIRIM;Agropecuária;2020;2
CE;IPU;Agropecuária;2020;1
CE;IPUEIRAS;Agropecuária;2020;1
CE;IRACEMA;Agropecuária;2020;0
CE;IRAUCUBA;Agropecuária;2020;17
CE;ITAICABA;Agropecuária;2020;48
CE;ITAITINGA;Agropecuária;2020;34
CE;ITAPAJE;Agropecuária;2020;5
CE;ITAPIPOCA;Agropecuária;2020;53
CE;ITAPIUNA;Agropecuária;2020;0
CE;ITAREMA;Agropecuária;2020;203
CE;ITATIRA;Agropecuária;2020;0
CE;JAGUARETAMA;Agropecuária;2020;0
CE;JAGUARIBARA;Agropecuária;2020;11
CE;JAGUARIBE;Agropecuária;2020;126
CE;JAGUARUANA;Agropecuária;2020;438
CE;JARDIM;Agropecuária;2020;0
CE;JATI;Agropecuária;2020;2
CE;JIJOCA DE JERICOACOARA;Agropecuária;2020;0
CE;JUAZEIRO DO NORTE;Agropecuária;2020;12
CE;JUCAS;Agropecuária;2020;0
CE;LAVRAS DA MANGABEIRA;Agropecuária;2020;0
CE;LIMOEIRO DO NORTE;Agropecuária;2020;1459
CE;MADALENA;Agropecuária;2020;92
CE;MARACANAU;Agropecuária;2020;86
CE;MARANGUAPE;Agropecuária;2020;752
CE;MARCO;Agropecuária;2020;73
CE;MARTINOPOLE;Agropecuária;2020;0
CE;MASSAPE;Agropecuária;2020;30
CE;MAURITI;Agropecuária;2020;43
CE;MERUOCA;Agropecuária;2020;2
CE;MILAGRES;Agropecuária;2020;0
CE;MILHA;Agropecuária;2020;0
CE;MIRAIMA;Agropecuária;2020;0
CE;MISSAO VELHA;Agropecuária;2020;620
CE;MOMBACA;Agropecuária;2020;1
CE;MONSENHOR TABOSA;Agropecuária;2020;0
CE;MORADA NOVA;Agropecuária;2020;168
CE;MORAUJO;Agropecuária;2020;0
CE;MORRINHOS;Agropecuária;2020;0
CE;MUCAMBO;Agropecuária;2020;2
CE;MULUNGU;Agropecuária;2020;28
CE;NOVA OLINDA;Agropecuária;2020;0
CE;NOVA RUSSAS;Agropecuária;2020;0
CE;NOVO ORIENTE;Agropecuária;2020;0
CE;OCARA;Agropecuária;2020;19
CE;OROS;Agropecuária;2020;12
CE;PACAJUS;Agropecuária;2020;483
CE;PACATUBA;Agropecuária;2020;37
CE;PACOTI;Agropecuária;2020;10
CE;PACUJA;Agropecuária;2020;0
CE;PALHANO;Agropecuária;2020;3
CE;PALMACIA;Agropecuária;2020;17
CE;PARACURU;Agropecuária;2020;364
CE;PARAIPABA;Agropecuária;2020;428
CE;PARAMBU;Agropecuária;2020;0
CE;PARAMOTI;Agropecuária;2020;0
CE;PEDRA BRANCA;Agropecuária;2020;0
CE;PENAFORTE;Agropecuária;2020;1
CE;PENTECOSTE;Agropecuária;2020;153
CE;PEREIRO;Agropecuária;2020;0
CE;PINDORETAMA;Agropecuária;2020;78
CE;PIQUET CARNEIRO;Agropecuária;2020;0
CE;PIRES FERREIRA;Agropecuária;2020;0
CE;PORANGA;Agropecuária;2020;0
CE;PORTEIRAS;Agropecuária;2020;6
CE;POTENGI;Agropecuária;2020;3
CE;POTIRETAMA;Agropecuária;2020;1
CE;QUITERIANOPOLIS;Agropecuária;2020;0
CE;QUIXADA;Agropecuária;2020;418
CE;QUIXELO;Agropecuária;2020;8
CE;QUIXERAMOBIM;Agropecuária;2020;202
CE;QUIXERE;Agropecuária;2020;1090
CE;REDENCAO;Agropecuária;2020;57
CE;RERIUTABA;Agropecuária;2020;1
CE;RUSSAS;Agropecuária;2020;577
CE;SABOEIRO;Agropecuária;2020;0
CE;SALITRE;Agropecuária;2020;0
CE;SANTANA DO ACARAU;Agropecuária;2020;13
CE;SANTANA DO CARIRI;Agropecuária;2020;20
CE;SANTA QUITERIA;Agropecuária;2020;6
CE;SAO BENEDITO;Agropecuária;2020;842
CE;SAO GONCALO DO AMARANTE;Agropecuária;2020;137
CE;SAO JOAO DO JAGUARIBE;Agropecuária;2020;19
CE;SAO LUIS DO CURU;Agropecuária;2020;35
CE;SENADOR POMPEU;Agropecuária;2020;1
CE;SENADOR SA;Agropecuária;2020;0
CE;SOBRAL;Agropecuária;2020;17
CE;SOLONOPOLE;Agropecuária;2020;0
CE;TABULEIRO DO NORTE;Agropecuária;2020;41
CE;TAMBORIL;Agropecuária;2020;0
CE;TARRAFAS;Agropecuária;2020;0
CE;TAUA;Agropecuária;2020;18
CE;TEJUCUOCA;Agropecuária;2020;0
CE;TIANGUA;Agropecuária;2020;352
CE;TRAIRI;Agropecuária;2020;146
CE;TURURU;Agropecuária;2020;3
CE;UBAJARA;Agropecuária;2020;443
CE;UMARI;Agropecuária;2020;3
CE;UMIRIM;Agropecuária;2020;172
CE;URUBURETAMA;Agropecuária;2020;4
CE;URUOCA;Agropecuária;2020;11
CE;VARJOTA;Agropecuária;2020;0
CE;VARZEA ALEGRE;Agropecuária;2020;0
CE;VICOSA DO CEARA;Agropecuária;2020;6
RN;ACARI;Agropecuária;2020;23
RN;ACU;Agropecuária;2020;363
RN;AFONSO BEZERRA;Agropecuária;2020;237
RN;AGUA NOVA;Agropecuária;2020;0
RN;ALEXANDRIA;Agropecuária;2020;3
